Visitor ID,Date,Response,Rating,Account ID
user-esusd.live-1376,2018-10-09 15:36:43,,1,esusd.live::9999999-El Segundo Unified School District
user-fjuhsd.dna-1872,2018-10-09 15:15:43,,0,fjuhsd.dna::9999999-Fullerton Jt Union High School District
user-fortbragg.live-73,2018-10-09 15:49:14,,8,fortbragg.live::9999999-Fort Bragg Unified District
user-fresnounified.live-588,2018-10-09 15:18:23,,0,fresnounified.live::9999999-Fresno Unified School District
user-fresnounified.live-6630,2018-10-09 15:28:37,,0,fresnounified.live::9999999-Fresno Unified School District
user-fsusd.live-14754,2018-10-09 15:29:30,,10,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fsusd.live-16764,2018-10-09 15:56:43,,5,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fsusd.live-20601,2018-10-09 15:33:32,,9,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fulton.live-13061,2018-10-09 15:39:44,,10,fulton.live::9999993-South (Learning Community)
user-fvsd.dna-2000003167,2018-10-09 15:53:53,,7,fvsd.dna::9999999-FVSD District
user-gardengrove.dna-3208,2018-10-09 15:27:01,,9,gardengrove.dna::9999999-Garden Grove Unified School District
user-gonzales.live-756,2018-10-09 15:16:38,,0,gonzales.live::9999999-Gonzales Unified School District
user-gower62.live-146,2018-10-09 15:04:31,,10,gower62.live::9999999-Gower School District 62
user-greenfield.live-389,2018-10-09 15:07:14,,1,greenfield.live::9999999-Greenfield Union Elementary School District
user-ideapublicschools.live-24846,2018-10-09 15:21:02,,10,ideapublicschools.live::9999999-Idea Public Schools
user-kcusd.live-1167,2018-10-09 15:04:00,,5,kcusd.live::9999999-Kings Canyon Joint Unified School District
user-kippla.dna-2492,2018-10-09 15:09:19,:),10,kippla.dna::9999999-KIPP LA Schools
user-kippteamschools.live-100001769,2018-10-09 15:37:01,,10,kippteamschools.live::9999999-KIPP New Jersey
user-lcer.live-694,2018-10-09 15:11:41,,10,lcer.live::9999999-Lewis Center
user-lynwood.live-611,2018-10-09 15:35:22,,5,lynwood.live::9999999-Lynwood Unified School District
user-manteca.live-5075,2018-10-09 15:42:19,,7,manteca.live::9999999-Manteca Unified School District
user-manteca.live-5872,2018-10-09 15:02:52,,9,manteca.live::9999999-Manteca Unified School District
user-mead.live-419,2018-10-09 15:46:35,,5,mead.live::9999999-Mead School District
user-mpusd.iris-99418,2018-10-09 15:59:52,,10,mpusd.iris::200-MONTEREY PENINSULA UNIFIED SCHOOL DISTRICT
user-mvusd.live-7527,2018-10-09 15:11:54,,10,mvusd.live::9999999-Moreno Valley School District
user-oakland.live-31354,2018-10-09 15:11:35,,6,oakland.live::9999999-Oakland Unified School District
user-oldadobe.live-66,2018-10-09 15:11:07,,10,oldadobe.live::9999999-Old Adobe Union School District
user-oldadobe.live-749,2018-10-09 15:30:45,,6,oldadobe.live::9999999-Old Adobe Union School District
user-palmdalesd.live-19549,2018-10-09 15:42:26,,8,palmdalesd.live::9999999-Palmdale School District
user-pci.live-141,2018-10-09 15:22:11,,8,pci.live::9999999-Pacific Charter Institute
user-pittsburg.dna-19,2018-10-09 15:05:10,,10,pittsburg.dna::9999999-Pittsburg Unified School District
user-pvusd.live-4089,2018-10-09 15:06:02,,6,pvusd.live::9999999-Pajaro Valley Unified School District
user-pylusd.live-3600,2018-10-09 15:26:01,,8,pylusd.live::9999999-Placentia-Yorba Linda USD
user-rialto.dna-3469,2018-10-09 15:18:39,,9,rialto.dna::9999999-Rialto Unified School District
user-rowlandschools.live-912,2018-10-09 15:00:04,I know it can do a lot. I just don't know how to do it.,8,rowlandschools.live::9999999-Rowland Unified School District
user-rvusd.isi-741,2018-10-09 15:37:59,Difficult to navigate ,2,rvusd.isi::10000000-RVUSD Consortium Included (Top Level)
user-salinasuhsd.live-9657,2018-10-09 15:15:05,,8,salinasuhsd.live::9999999-Salinas Union High School District
user-sanjacinto.live-74,2018-10-09 15:50:20,,0,sanjacinto.live::9999999-San Jacinto Unified School District
user-sanmarcos.live-2275,2018-10-09 15:47:35,,3,sanmarcos.live::9999999-San Marcos Unified School District
user-sausd.dna-1252,2018-10-09 15:15:47,,9,sausd.dna::9999999-Santa Ana Unified School District
user-sbcusd.dna-1294,2018-10-09 15:04:09,Nice and easy to use,10,sbcusd.dna::9999999-San Bernardino City Unified School District
user-sdusd.live-10437,2018-10-09 15:42:28,not very user friendly,2,sdusd.live::999999912-Other (no cluster)
user-sdusd.live-10759,2018-10-09 15:25:03,,0,sdusd.live::999999912-Other (no cluster)
user-sfusd.live-16547,2018-10-09 15:05:17,,5,sfusd.live::9999994-Cohort 4
user-sfusd.live-17528,2018-10-09 15:55:34,,6,sfusd.live::9999994-Cohort 4
user-sfusd.live-18803,2018-10-09 15:14:16,,10,sfusd.live::9999997-Cohort HS (A)
user-sfusd.live-19519,2018-10-09 15:22:13,it is too complicated to find and look at my students' data.,0,sfusd.live::9999994-Cohort 4
user-silverschools.live-1049,2018-10-09 15:04:36,,7,silverschools.live::9999999-Silver Consolidated Schools
user-slcschools.dna-727,2018-10-09 15:17:31,,5,slcschools.dna::9999999-Salt Lake City School District
user-smmusd.isi-572025033,2018-10-09 15:59:41,,10,smmusd.isi::1-SANTA MONICA-MALIBU UNIFIED SCHOOL DISTRICT
user-soledad.live-1536,2018-10-09 15:59:36,,7,soledad.live::9999999-Soledad Unified School District
user-ssusd.dna-341,2018-10-09 15:11:02,,1,ssusd.dna::9999999-Sierra Sands Unified School District
user-svusd.dna-9124,2018-10-09 15:20:31,,2,svusd.dna::9999999-Saddleback Valley Unified School District
user-tpaa.live-42,2018-10-09 15:50:46,,8,tpaa.live::9999999-The Palmdale Aerospace Academy
user-vusd.dna-564,2018-10-09 15:49:25,,0,vusd.dna::9999999-Visalia Unified
user-wccusd.live-3029,2018-10-09 15:39:26,,8,wccusd.live::9999999-West Contra Costa Unified School District
user-wccusd.live-6274,2018-10-09 15:19:51,Because it is difficult to find out results of many assessments (not intuitive to search for results),7,wccusd.live::9999999-West Contra Costa Unified School District
user-wccusd.live-7327,2018-10-09 15:33:42,,9,wccusd.live::9999999-West Contra Costa Unified School District
user-wccusd.live-7446,2018-10-09 15:39:55,,10,wccusd.live::9999999-West Contra Costa Unified School District
user-wccusd.live-7947,2018-10-09 15:40:09,,8,wccusd.live::9999999-West Contra Costa Unified School District
user-wusd.live-1340,2018-10-09 15:53:43,,5,wusd.live::9999999-Washington Unified School District
user-wusd.live-981,2018-10-09 15:34:24,Not teacher friendly. ,0,wusd.live::9999999-Washington Unified School District
user-ycusd.dna-1146,2018-10-09 15:06:11,good,8,ycusd.dna::9999999-Yuba City Unified School District
user-ycusd.dna-3696,2018-10-09 15:06:43,,8,ycusd.dna::9999999-Yuba City Unified School District
user-ycusd.dna-3753,2018-10-09 15:05:00,,6,ycusd.dna::9999999-Yuba City Unified School District
user-apsb.live-3990,2018-10-09 16:19:51,,6,apsb.live::9999999-Ascension Parish School Board
user-arusd.live-2901,2018-10-09 16:26:23,,8,arusd.live::9999999-Alum Rock Union Elementary School District
user-arusd.live-3650,2018-10-09 16:18:16,,10,arusd.live::9999999-Alum Rock Union Elementary School District
user-bcsd.live-13223,2018-10-09 16:12:13,,9,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-20623,2018-10-09 16:17:49,,0,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-20789,2018-10-09 16:01:33,,8,bcsd.live::9999999-Bakersfield City School District
user-bishopschools.live-490,2018-10-09 16:30:21,,10,bishopschools.live::9999999-Bishop Unified School District
user-cgresd.live-622,2018-10-09 16:26:54,,5,cgresd.live::18060-Harrison Community Schools
user-cnusd.live-4188,2018-10-09 16:26:10,,1,cnusd.live::9999999-Corona-Norco Unified SD
user-cusd.dna-573505462,2018-10-09 16:43:24,,9,cusd.dna::1-CUSD District
user-esuhsd.live-25901,2018-10-09 16:11:22,"Great way for students to see their assessment right away.. so many ways to give a test and can include photos, videos, sound etc..",10,esuhsd.live::9999999-East Side Union High School District
user-fresnounified.live-1191,2018-10-09 16:01:20,This test is too hard for most of my students.,7,fresnounified.live::9999999-Fresno Unified School District
user-fresnounified.live-6643,2018-10-09 16:25:05,,5,fresnounified.live::9999999-Fresno Unified School District
user-fresnounified.live-849,2018-10-09 16:03:10,,7,fresnounified.live::9999999-Fresno Unified School District
user-fsusd.live-21344,2018-10-09 16:05:06,Easy to use,10,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fulton.live-9185,2018-10-09 16:39:47,I'm still waiting to see all of the features that will be released. ,5,fulton.live::9999995-Northwest (Learning Community)
user-kcusd.live-1080,2018-10-09 16:29:48,,10,kcusd.live::9999999-Kings Canyon Joint Unified School District
user-laalliance.live-6005,2018-10-09 16:27:19,Sometimes not the easiest to pull the data you want. ,7,laalliance.live::9999999-Alliance College-Ready Public Schools
user-mtnview.iris-5008,2018-10-09 16:59:24,,8,mtnview.iris::1-Mountain View Elementary School District
user-pittsburg.dna-13,2018-10-09 16:06:47,,10,pittsburg.dna::9999999-Pittsburg Unified School District
user-portervilleschools.live-1801,2018-10-09 16:13:27,I like using it but it seems to be difficult for other people.  This program doesn't have all the safety features needed for giving tests.  ,8,portervilleschools.live::9999999-Porterville Unified School District
user-sanger.dna-1898,2018-10-09 16:40:59,,10,sanger.dna::9999999-Sanger Unified School District
user-seattle.live-5070,2018-10-09 16:00:50,,0,seattle.live::9999999-Seattle Public Schools
user-sfusd.live-16367,2018-10-09 16:17:38,,2,sfusd.live::9999996-Cohort MS
user-slcschools.dna-869,2018-10-09 16:09:24,,0,slcschools.dna::9999999-Salt Lake City School District
user-sweetwaterschools.live-2446,2018-10-09 16:40:52,,9,sweetwaterschools.live::9999999-Sweetwater Union High School District
user-templetonusd.dna-728,2018-10-09 16:06:22,,10,templetonusd.dna::9999999-Templeton Unified School District
user-tmapchs.live-56,2018-10-09 16:38:57,,10,tmapchs.live::9999999-Thurgood Marshall Academy Public Charter School
user-tooeleschools.live-2776,2018-10-09 16:00:30,I love how fast it is to grade a test and receive the data.,9,tooeleschools.live::9999999-Tooele County School District
user-twinriversusd.live-1431,2018-10-09 16:32:18,"1. Too hard to create quizzes. 
2. Not intuitive enough ",3,twinriversusd.live::9999999-Twin Rivers Unified School District
user-uncommonschoolsny.live-5580,2018-10-09 16:21:19,,9,uncommonschoolsny.live::9999998-NYC
user-wenatchee.live-6709,2018-10-09 16:14:57,easy to use. Saves a lot of time!,10,wenatchee.live::9999999-Wenatchee School District
user-weschools.live-360,2018-10-09 16:10:15,I can't access any assessments,0,weschools.live::9999999-Willoughby-Eastlake City Schools
user-ypics.live-398,2018-10-09 16:57:49,,10,ypics.live::9999999-YPICS
user-albemarle.live-2493,2018-10-09 17:28:09,Sometimes it is hard to search for items and find them,8,albemarle.live::9999999-Albemarle County Public Schools
user-auhsd.dna-1015848,2018-10-09 17:27:13,,9,auhsd.dna::9999999-Acalanes District
user-bossier.live-3061,2018-10-09 17:15:11,,10,bossier.live::9999999-Bossier Parish Schools
user-brighton.live-1139,2018-10-09 17:45:49,Can be a bit difficult to navigate when you are not technology savvy.,8,brighton.live::9999999-Brighton Area Schools
user-chaffey.dna-136923,2018-10-09 17:52:43,dfhdhfh,10,chaffey.dna::9999999-Chaffey
user-clarkston.live-423,2018-10-09 17:11:35,,10,clarkston.live::9999999-Clarkston Community Schools
user-cvesd.live-5169,2018-10-09 17:51:17,Difficult to navigate and find resources.,3,cvesd.live::9999999-Chula Vista Elementary School District
user-fresnounified.live-287,2018-10-09 17:02:49,,8,fresnounified.live::9999999-Fresno Unified School District
user-fsusd.live-15484,2018-10-09 17:29:02,,7,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fuesd.live-9327,2018-10-09 17:55:06,,5,fuesd.live::9999999-Fallbrook Union Elementary School District
user-fwusd.live-704,2018-10-09 17:12:09,,10,fwusd.live::9999999-Flowing Wells Unified District
user-gardengrove.dna-801,2018-10-09 17:39:19,,8,gardengrove.dna::9999999-Garden Grove Unified School District
user-kippla.dna-2928,2018-10-09 17:17:06,,6,kippla.dna::9999999-KIPP LA Schools
user-lcps.live-15349,2018-10-09 17:22:53,,10,lcps.live::9999999-Las Cruces Public Schools
user-libertyuhsd.live-952,2018-10-09 17:20:38,"I hate it, honestly.",0,libertyuhsd.live::9999999-Liberty Union HSD
user-mpcsd.live-906,2018-10-09 17:27:16,"Depends on how tech-savvy my friend is and their background on data. We love it, but it is extremely complex!",5,mpcsd.live::9999999-Menlo Park City Schools
user-newton.live-3874,2018-10-09 17:08:20,,5,newton.live::9999999-Newton County School System
user-pickerington.live-3193,2018-10-09 17:57:46,,0,pickerington.live::9999999-Pickerington
user-salinascity.live-1049,2018-10-09 17:04:37,,7,salinascity.live::9999999-Salinas City Elementary
user-sfusd.live-15459,2018-10-09 17:22:36,,0,sfusd.live::9999991-Cohort 1
user-sfusd.live-16508,2018-10-09 17:11:36,,5,sfusd.live::9999996-Cohort MS
user-sfusd.live-17993,2018-10-09 17:51:33,,0,sfusd.live::9999991-Cohort 1
user-sfusd.live-19880,2018-10-09 17:08:25,It's awful.,0,sfusd.live::9999993-Cohort 3
user-springscs.live-5968,2018-10-09 17:17:13,,4,springscs.live::9999999-Springs Charter Schools
user-stillwaterschools.live-2892,2018-10-09 17:51:11,,8,stillwaterschools.live::9999999-Stillwater Area Public Schools
user-upeducationnetwork.live-5477,2018-10-09 17:51:58,,7,upeducationnetwork.live::9999999-UP Education Network
user-wayzata.live-221,2018-10-09 17:55:00,,9,wayzata.live::9999999-Wayzata Public Schools
user-bossier.live-1586,2018-10-09 18:20:33,,8,bossier.live::9999999-Bossier Parish Schools
user-bostonpublicschools.live-17986,2018-10-09 18:15:00,,7,bostonpublicschools.live::9999999-Boston Public Schools
user-caddoschools.live-2448,2018-10-09 18:35:41,,2,caddoschools.live::9999999-Caddo Parish
user-fldusd.dna-386,2018-10-09 18:39:17,,9,fldusd.dna::9999999-Firebaugh Unified School District
user-kairos.live-52,2018-10-09 18:23:40,,10,kairos.live::9999999-Kairos Public School Vacaville Academy District
user-kalamazoo.live-4523,2018-10-09 18:22:14,,4,kalamazoo.live::9999999-Kalamazoo Public Schools
user-kipphouston.live-1577,2018-10-09 18:22:52,,10,kipphouston.live::9999999-KIPP Houston
user-laalliance.live-4607,2018-10-09 18:12:54,,5,laalliance.live::9999999-Alliance College-Ready Public Schools
user-lewiscentral.live-407,2018-10-09 18:07:32,,10,lewiscentral.live::9999999-Lewis Central Schools
user-mvusd.live-6362,2018-10-09 18:42:45,,6,mvusd.live::9999999-Moreno Valley School District
user-sanleandro.dna-623,2018-10-09 18:50:49,,8,sanleandro.dna::9999999-San Leandro Unified School District
user-selma.dna-889,2018-10-09 18:11:36,,0,selma.dna::9999999-Selma Unified School District
user-srvusd.dna-20465,2018-10-09 18:24:55,,7,srvusd.dna::9999999-San Ramon Valley Unified School District
user-uncommonschoolsnj.live-2569,2018-10-09 18:05:42,,8,uncommonschoolsnj.live::9999999-Uncommon Schools New Jersey
user-vanburen.live-1367,2018-10-09 18:26:05,,3,vanburen.live::9999999-Van Buren Public Schools
user-wjusd.dna-977,2018-10-09 18:56:38,Average ease of use; sharing is sometimes not successful,5,wjusd.dna::9999999-Woodland Joint Unified School District
user-youngstown.live-419,2018-10-09 18:13:59,Great passages.,10,youngstown.live::9999999-Youngstown City Schools
user-alisal.live-125,2018-10-09 19:55:17,,6,alisal.live::9999999-Alisal Union School District
user-altus.live-538,2018-10-09 19:47:32,,6,altus.live::172-The Charter School of San Diego
user-apsb.live-1223,2018-10-09 19:44:14,,7,apsb.live::9999999-Ascension Parish School Board
user-berkeley.dna-12873,2018-10-09 19:43:31,,5,berkeley.dna::9999999-Berkeley Unified School District
user-bossier.live-583,2018-10-09 19:22:48,Illuminate is a wonderful grade-book and a useful resource for online assessments.,10,bossier.live::9999999-Bossier Parish Schools
user-bostonpublicschools.live-9013,2018-10-09 19:55:28,,7,bostonpublicschools.live::9999999-Boston Public Schools
user-capousd.dna-36706,2018-10-09 19:32:52,,8,capousd.dna::9999999-Capistrano Unified School District
user-castrovalley.live-1695,2018-10-09 19:52:18,The current set up by this district is not helpful. ,0,castrovalley.live::9999999-Castro Valley Unified School District
user-hayward.live-2293,2018-10-09 19:09:57,,8,hayward.live::9999999-Hayward Unified School District
user-hayward.live-719,2018-10-09 19:46:40,,6,hayward.live::9999999-Hayward Unified School District
user-iberville.live-717,2018-10-09 19:39:57,,0,iberville.live::9999999-Iberville Parish School District
user-inghamisd.dna-208,2018-10-09 19:14:59,,4,inghamisd.dna::33200-Stockbridge Community Schools
user-manteca.live-4799,2018-10-09 19:15:01,,5,manteca.live::9999999-Manteca Unified School District
user-palmdalesd.live-19450,2018-10-09 19:30:25,"program is helpful, useful in learning, and great in applying the data that's needed to assist with your students.",8,palmdalesd.live::9999999-Palmdale School District
